,id,block_id,industry,landuse,population_availability,workers_availability,employment_share,company_id,departure_time,vehicle_type,tour_purpose,time_of_day,industry_numeric,landuse_numeric,vehicle_purpose,geometry,num_stops,stops
718,718,237,industrial,industrial,5.901238674601301,2.743820272161583,0.8984165651644336,152429543,1900-01-01 11:38:00,0,1,1,0,3,1,"MULTIPOLYGON (((56.2600841 57.9823465, 56.2601196 57.9823459, 56.2607559 57.9823338, 56.260778 57.9826625, 56.2601876 57.9826737, 56.2601989 57.9828416, 56.2614143 57.9828186, 56.2614035 57.9826588, 56.2615883 57.9826553, 56.2615841 57.9825937, 56.2616166 57.9825931, 56.2615842 57.9821121, 56.2607573 57.9821277, 56.2607647 57.9822362, 56.2600776 57.9822492, 56.2600841 57.9823465)))",2,"""[{\""purpose\"": 1, \""zone_id\"": 2877, \""duration\"": 28, \""time_spent\"": 39.34283333333334}, {\""purpose\"": 2, \""zone_id\"": 237, \""duration\"": 14, \""time_spent\"": 63.845333333333336}]"""
719,719,237,industrial,industrial,5.901238674601301,2.743820272161583,0.8984165651644336,152429543,1900-01-01 10:31:00,0,2,0,0,3,2,"MULTIPOLYGON (((56.2600841 57.9823465, 56.2601196 57.9823459, 56.2607559 57.9823338, 56.260778 57.9826625, 56.2601876 57.9826737, 56.2601989 57.9828416, 56.2614143 57.9828186, 56.2614035 57.9826588, 56.2615883 57.9826553, 56.2615841 57.9825937, 56.2616166 57.9825931, 56.2615842 57.9821121, 56.2607573 57.9821277, 56.2607647 57.9822362, 56.2600776 57.9822492, 56.2600841 57.9823465)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 653, \""duration\"": 10, \""time_spent\"": 21.39833333333333}, {\""purpose\"": 0, \""zone_id\"": 124, \""duration\"": 16, \""time_spent\"": 48.702}, {\""purpose\"": 1, \""zone_id\"": 2526, \""duration\"": 17, \""time_spent\"": 68.52683333333333}, {\""purpose\"": 2, \""zone_id\"": 237, \""duration\"": 33, \""time_spent\"": 104.9515}]"""
720,720,237,industrial,industrial,5.901238674601301,2.743820272161583,0.8984165651644336,152429543,1900-01-01 13:23:00,0,1,1,0,3,1,"MULTIPOLYGON (((56.2600841 57.9823465, 56.2601196 57.9823459, 56.2607559 57.9823338, 56.260778 57.9826625, 56.2601876 57.9826737, 56.2601989 57.9828416, 56.2614143 57.9828186, 56.2614035 57.9826588, 56.2615883 57.9826553, 56.2615841 57.9825937, 56.2616166 57.9825931, 56.2615842 57.9821121, 56.2607573 57.9821277, 56.2607647 57.9822362, 56.2600776 57.9822492, 56.2600841 57.9823465)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 1683, \""duration\"": 24, \""time_spent\"": 32.55983333333333}, {\""purpose\"": 1, \""zone_id\"": 2259, \""duration\"": 21, \""time_spent\"": 56.84583333333333}, {\""purpose\"": 0, \""zone_id\"": 234, \""duration\"": 28, \""time_spent\"": 98.57816666666668}, {\""purpose\"": 0, \""zone_id\"": 684, \""duration\"": 21, \""time_spent\"": 124.44483333333335}, {\""purpose\"": 2, \""zone_id\"": 237, \""duration\"": 25, \""time_spent\"": 155.4275}]"""
721,721,237,industrial,industrial,5.901238674601301,2.743820272161583,0.8984165651644336,152429543,1900-01-01 11:22:00,2,0,1,0,3,6,"MULTIPOLYGON (((56.2600841 57.9823465, 56.2601196 57.9823459, 56.2607559 57.9823338, 56.260778 57.9826625, 56.2601876 57.9826737, 56.2601989 57.9828416, 56.2614143 57.9828186, 56.2614035 57.9826588, 56.2615883 57.9826553, 56.2615841 57.9825937, 56.2616166 57.9825931, 56.2615842 57.9821121, 56.2607573 57.9821277, 56.2607647 57.9822362, 56.2600776 57.9822492, 56.2600841 57.9823465)))",5,"""[{\""purpose\"": 1, \""zone_id\"": 654, \""duration\"": 20, \""time_spent\"": 28.969499999999996}, {\""purpose\"": 0, \""zone_id\"": 272, \""duration\"": 23, \""time_spent\"": 76.47516666666667}, {\""purpose\"": 0, \""zone_id\"": 631, \""duration\"": 13, \""time_spent\"": 107.48116666666667}, {\""purpose\"": 0, \""zone_id\"": 438, \""duration\"": 17, \""time_spent\"": 142.637}, {\""purpose\"": 2, \""zone_id\"": 237, \""duration\"": 25, \""time_spent\"": 170.0815}]"""
722,722,237,industrial,industrial,5.901238674601301,2.743820272161583,0.8984165651644336,152429554,1900-01-01 13:31:00,2,0,1,0,3,6,"MULTIPOLYGON (((56.2749439 57.9847758, 56.2739817 57.9857303, 56.2743495 57.9858345, 56.2753117 57.98488, 56.2749439 57.9847758)))",3,"""[{\""purpose\"": 1, \""zone_id\"": 788, \""duration\"": 28, \""time_spent\"": 37.70283333333333}, {\""purpose\"": 0, \""zone_id\"": 569, \""duration\"": 19, \""time_spent\"": 80.62633333333333}, {\""purpose\"": 2, \""zone_id\"": 237, \""duration\"": 23, \""time_spent\"": 134.999}]"""
723,723,237,industrial,industrial,5.901238674601301,2.743820272161583,0.8984165651644336,152429554,1900-01-01 14:36:00,0,1,1,0,3,1,"MULTIPOLYGON (((56.2749439 57.9847758, 56.2739817 57.9857303, 56.2743495 57.9858345, 56.2753117 57.98488, 56.2749439 57.9847758)))",6,"""[{\""purpose\"": 0, \""zone_id\"": 1883, \""duration\"": 0, \""time_spent\"": 13.232666666666658}, {\""purpose\"": 1, \""zone_id\"": 417, \""duration\"": 0, \""time_spent\"": 22.746666666666663}, {\""purpose\"": 0, \""zone_id\"": 184, \""duration\"": 25, \""time_spent\"": 56.30283333333333}, {\""purpose\"": 0, \""zone_id\"": 414, \""duration\"": 39, \""time_spent\"": 103.07633333333334}, {\""purpose\"": 1, \""zone_id\"": 689, \""duration\"": 40, \""time_spent\"": 160.39983333333333}, {\""purpose\"": 2, \""zone_id\"": 237, \""duration\"": 23, \""time_spent\"": 198.96966666666665}]"""
724,724,237,industrial,industrial,5.901238674601301,2.743820272161583,0.8984165651644336,152429554,1900-01-01 13:11:00,2,0,1,0,3,6,"MULTIPOLYGON (((56.2749439 57.9847758, 56.2739817 57.9857303, 56.2743495 57.9858345, 56.2753117 57.98488, 56.2749439 57.9847758)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 1905, \""duration\"": 17, \""time_spent\"": 25.229999999999997}, {\""purpose\"": 1, \""zone_id\"": 943, \""duration\"": 13, \""time_spent\"": 54.95016666666666}, {\""purpose\"": 0, \""zone_id\"": 880, \""duration\"": 20, \""time_spent\"": 99.52833333333332}, {\""purpose\"": 2, \""zone_id\"": 237, \""duration\"": 40, \""time_spent\"": 186.97483333333332}]"""
725,725,237,service,industrial,5.901238674601301,2.743820272161583,0.10048721071863581,152582478,1900-01-01 11:48:00,0,0,1,2,3,0,"MULTIPOLYGON (((56.2642101 57.9844451, 56.2632755 57.984471, 56.2632828 57.9845498, 56.2631164 57.9845461, 56.263064 57.9846206, 56.2630515 57.9846384, 56.2631111 57.984659, 56.2632166 57.9846717, 56.2632948 57.9846709, 56.2632924 57.9846873, 56.2646302 57.984655, 56.2646176 57.984486, 56.2642174 57.9845001, 56.2642101 57.9844451)))",6,"""[{\""purpose\"": 1, \""zone_id\"": 336, \""duration\"": 36, \""time_spent\"": 40.2515}, {\""purpose\"": 0, \""zone_id\"": 235, \""duration\"": 28, \""time_spent\"": 73.75516666666667}, {\""purpose\"": 0, \""zone_id\"": 237, \""duration\"": 29, \""time_spent\"": 105.93183333333334}, {\""purpose\"": 0, \""zone_id\"": 1720, \""duration\"": 8, \""time_spent\"": 125.97966666666667}, {\""purpose\"": 0, \""zone_id\"": 1508, \""duration\"": 23, \""time_spent\"": 206.56133333333338}, {\""purpose\"": 2, \""zone_id\"": 237, \""duration\"": 13, \""time_spent\"": 272.7175000000001}]"""
726,726,237,service,industrial,5.901238674601301,2.743820272161583,0.10048721071863581,152582478,1900-01-01 09:54:00,0,0,0,2,3,0,"MULTIPOLYGON (((56.2642101 57.9844451, 56.2632755 57.984471, 56.2632828 57.9845498, 56.2631164 57.9845461, 56.263064 57.9846206, 56.2630515 57.9846384, 56.2631111 57.984659, 56.2632166 57.9846717, 56.2632948 57.9846709, 56.2632924 57.9846873, 56.2646302 57.984655, 56.2646176 57.984486, 56.2642174 57.9845001, 56.2642101 57.9844451)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 514, \""duration\"": 18, \""time_spent\"": 61.62616666666667}, {\""purpose\"": 0, \""zone_id\"": 2037, \""duration\"": 33, \""time_spent\"": 136.42833333333334}, {\""purpose\"": 1, \""zone_id\"": 655, \""duration\"": 6, \""time_spent\"": 146.9141666666667}, {\""purpose\"": 1, \""zone_id\"": 2560, \""duration\"": 7, \""time_spent\"": 157.84633333333335}, {\""purpose\"": 2, \""zone_id\"": 237, \""duration\"": 31, \""time_spent\"": 194.14566666666667}]"""
727,727,237,service,industrial,5.901238674601301,2.743820272161583,0.10048721071863581,152582478,1900-01-01 11:12:00,0,0,1,2,3,0,"MULTIPOLYGON (((56.2642101 57.9844451, 56.2632755 57.984471, 56.2632828 57.9845498, 56.2631164 57.9845461, 56.263064 57.9846206, 56.2630515 57.9846384, 56.2631111 57.984659, 56.2632166 57.9846717, 56.2632948 57.9846709, 56.2632924 57.9846873, 56.2646302 57.984655, 56.2646176 57.984486, 56.2642174 57.9845001, 56.2642101 57.9844451)))",7,"""[{\""purpose\"": 0, \""zone_id\"": 2037, \""duration\"": 26, \""time_spent\"": 30.654}, {\""purpose\"": 0, \""zone_id\"": 772, \""duration\"": 20, \""time_spent\"": 57.474833333333336}, {\""purpose\"": 1, \""zone_id\"": 209, \""duration\"": 24, \""time_spent\"": 91.8505}, {\""purpose\"": 0, \""zone_id\"": 294, \""duration\"": 30, \""time_spent\"": 153.17633333333333}, {\""purpose\"": 1, \""zone_id\"": 2541, \""duration\"": 21, \""time_spent\"": 193.29133333333334}, {\""purpose\"": 0, \""zone_id\"": 483, \""duration\"": 31, \""time_spent\"": 228.03283333333334}, {\""purpose\"": 2, \""zone_id\"": 237, \""duration\"": 18, \""time_spent\"": 253.4236666666667}]"""
728,728,209,industrial,industrial,5.036346426762263,2.5048497847037035,0.9432915057915058,153759798,1900-01-01 09:22:00,1,0,0,0,3,3,"MULTIPOLYGON (((56.1521094 58.037520499999985, 56.1526516 58.03718089999999, 56.152462 58.037096, 56.1519198 58.0374356, 56.1521094 58.037520499999985)))",2,"""[{\""purpose\"": 1, \""zone_id\"": 943, \""duration\"": 8, \""time_spent\"": 13.161666666666669}, {\""purpose\"": 1, \""zone_id\"": 2010, \""duration\"": 9, \""time_spent\"": 46.92583333333333}, {\""purpose\"": 2, \""zone_id\"": 209, \""duration\"": 4, \""time_spent\"": 69.5875}]"""
729,729,209,industrial,industrial,5.036346426762263,2.5048497847037035,0.9432915057915058,153759798,1900-01-01 15:24:00,1,0,1,0,3,3,"MULTIPOLYGON (((56.1521094 58.037520499999985, 56.1526516 58.03718089999999, 56.152462 58.037096, 56.1519198 58.0374356, 56.1521094 58.037520499999985)))",7,"""[{\""purpose\"": 0, \""zone_id\"": 943, \""duration\"": 23, \""time_spent\"": 28.16166666666667}, {\""purpose\"": 0, \""zone_id\"": 943, \""duration\"": 8, \""time_spent\"": 37.4635}, {\""purpose\"": 1, \""zone_id\"": 654, \""duration\"": 24, \""time_spent\"": 80.66483333333332}, {\""purpose\"": 0, \""zone_id\"": 1155, \""duration\"": 36, \""time_spent\"": 122.03033333333332}, {\""purpose\"": 0, \""zone_id\"": 868, \""duration\"": 8, \""time_spent\"": 168.16833333333335}, {\""purpose\"": 0, \""zone_id\"": 44, \""duration\"": 33, \""time_spent\"": 237.52483333333336}, {\""purpose\"": 2, \""zone_id\"": 209, \""duration\"": 15, \""time_spent\"": 263.23466666666667}]"""
730,730,694,industrial,industrial,4.642276973548577,2.311295184224622,0.6946564885496184,160250439,1900-01-01 11:34:00,0,0,1,0,3,0,"MULTIPOLYGON (((56.2950526 58.1243027, 56.2950694 58.1244179, 56.2952584 58.1244102, 56.2952169 58.1241255, 56.2950279 58.1241331, 56.295028 58.1241338, 56.2935139 58.1241338, 56.2935139 58.12416669999999, 56.2934424 58.1241688, 56.2934702 58.1244332, 56.2937319 58.1244255, 56.293719 58.1243027, 56.2950526 58.1243027)))",2,"""[{\""purpose\"": 1, \""zone_id\"": 77, \""duration\"": 19, \""time_spent\"": 27.66916666666667}, {\""purpose\"": 2, \""zone_id\"": 694, \""duration\"": 16, \""time_spent\"": 52.400666666666666}]"""
731,731,694,industrial,industrial,4.642276973548577,2.311295184224622,0.6946564885496184,160250439,1900-01-01 09:40:00,0,0,0,0,3,0,"MULTIPOLYGON (((56.2950526 58.1243027, 56.2950694 58.1244179, 56.2952584 58.1244102, 56.2952169 58.1241255, 56.2950279 58.1241331, 56.295028 58.1241338, 56.2935139 58.1241338, 56.2935139 58.12416669999999, 56.2934424 58.1241688, 56.2934702 58.1244332, 56.2937319 58.1244255, 56.293719 58.1243027, 56.2950526 58.1243027)))",3,"""[{\""purpose\"": 1, \""zone_id\"": 251, \""duration\"": 20, \""time_spent\"": 48.377833333333335}, {\""purpose\"": 0, \""zone_id\"": 663, \""duration\"": 23, \""time_spent\"": 96.53733333333334}, {\""purpose\"": 2, \""zone_id\"": 694, \""duration\"": 31, \""time_spent\"": 136.15366666666665}]"""
732,732,694,industrial,industrial,4.642276973548577,2.311295184224622,0.6946564885496184,160250439,1900-01-01 08:29:00,0,0,0,0,3,0,"MULTIPOLYGON (((56.2950526 58.1243027, 56.2950694 58.1244179, 56.2952584 58.1244102, 56.2952169 58.1241255, 56.2950279 58.1241331, 56.295028 58.1241338, 56.2935139 58.1241338, 56.2935139 58.12416669999999, 56.2934424 58.1241688, 56.2934702 58.1244332, 56.2937319 58.1244255, 56.293719 58.1243027, 56.2950526 58.1243027)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 1086, \""duration\"": 40, \""time_spent\"": 71.37966666666665}, {\""purpose\"": 1, \""zone_id\"": 771, \""duration\"": 13, \""time_spent\"": 87.70033333333332}, {\""purpose\"": 0, \""zone_id\"": 220, \""duration\"": 24, \""time_spent\"": 125.25333333333332}, {\""purpose\"": 2, \""zone_id\"": 694, \""duration\"": 19, \""time_spent\"": 160.51299999999998}]"""
733,733,694,industrial,industrial,4.642276973548577,2.311295184224622,0.6946564885496184,160250439,1900-01-01 13:16:00,2,0,1,0,3,6,"MULTIPOLYGON (((56.2950526 58.1243027, 56.2950694 58.1244179, 56.2952584 58.1244102, 56.2952169 58.1241255, 56.2950279 58.1241331, 56.295028 58.1241338, 56.2935139 58.1241338, 56.2935139 58.12416669999999, 56.2934424 58.1241688, 56.2934702 58.1244332, 56.2937319 58.1244255, 56.293719 58.1243027, 56.2950526 58.1243027)))",8,"""[{\""purpose\"": 0, \""zone_id\"": 694, \""duration\"": 22, \""time_spent\"": 22.806166666666666}, {\""purpose\"": 0, \""zone_id\"": 28, \""duration\"": 21, \""time_spent\"": 68.64300000000001}, {\""purpose\"": 0, \""zone_id\"": 1034, \""duration\"": 5, \""time_spent\"": 109.45066666666668}, {\""purpose\"": 0, \""zone_id\"": 629, \""duration\"": 6, \""time_spent\"": 170.08566666666673}, {\""purpose\"": 1, \""zone_id\"": 576, \""duration\"": 28, \""time_spent\"": 232.5268333333334}, {\""purpose\"": 0, \""zone_id\"": 523, \""duration\"": 32, \""time_spent\"": 297.9950000000001}, {\""purpose\"": 1, \""zone_id\"": 474, \""duration\"": 14, \""time_spent\"": 324.1981666666668}, {\""purpose\"": 2, \""zone_id\"": 694, \""duration\"": 30, \""time_spent\"": 381.88483333333346}]"""
734,734,694,industrial,industrial,4.642276973548577,2.311295184224622,0.6946564885496184,160250439,1900-01-01 13:48:00,1,0,1,0,3,3,"MULTIPOLYGON (((56.2950526 58.1243027, 56.2950694 58.1244179, 56.2952584 58.1244102, 56.2952169 58.1241255, 56.2950279 58.1241331, 56.295028 58.1241338, 56.2935139 58.1241338, 56.2935139 58.12416669999999, 56.2934424 58.1241688, 56.2934702 58.1244332, 56.2937319 58.1244255, 56.293719 58.1243027, 56.2950526 58.1243027)))",3,"""[{\""purpose\"": 0, \""zone_id\"": 648, \""duration\"": 15, \""time_spent\"": 68.6528333333333}, {\""purpose\"": 1, \""zone_id\"": 870, \""duration\"": 31, \""time_spent\"": 168.69816666666674}, {\""purpose\"": 2, \""zone_id\"": 694, \""duration\"": 19, \""time_spent\"": 239.86050000000006}]"""
735,735,69,service,commercial,4.632664875812839,2.3436362168588913,0.959731543624161,160552470,1900-01-01 11:19:00,0,0,1,2,2,0,"MULTIPOLYGON (((56.3086982 58.087755399999985, 56.3086982 58.0876861, 56.3083183 58.0876861, 56.3083183 58.0876584, 56.3079252 58.0876584, 56.3079252 58.087984, 56.3083183 58.087984, 56.3083183 58.087755399999985, 56.3086982 58.087755399999985)))",3,"""[{\""purpose\"": 1, \""zone_id\"": 209, \""duration\"": 19, \""time_spent\"": 38.13850000000001}, {\""purpose\"": 1, \""zone_id\"": 663, \""duration\"": 8, \""time_spent\"": 70.26333333333334}, {\""purpose\"": 2, \""zone_id\"": 69, \""duration\"": 14, \""time_spent\"": 90.44233333333334}]"""
736,736,52,industrial,industrial,5.232585584953581,2.547181087987235,0.7650743931088488,160724456,1900-01-01 09:47:00,1,0,0,0,3,3,"MULTIPOLYGON (((56.169327 58.02189460000001, 56.1696269 58.0218892, 56.1696045 58.0215459, 56.1693047 58.021551299999985, 56.169327 58.02189460000001)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 383, \""duration\"": 35, \""time_spent\"": 42.827000000000005}, {\""purpose\"": 0, \""zone_id\"": 480, \""duration\"": 20, \""time_spent\"": 70.06266666666667}, {\""purpose\"": 0, \""zone_id\"": 543, \""duration\"": 28, \""time_spent\"": 113.21616666666668}, {\""purpose\"": 2, \""zone_id\"": 52, \""duration\"": 22, \""time_spent\"": 153.1135}]"""
737,737,52,industrial,industrial,5.232585584953581,2.547181087987235,0.7650743931088488,160724969,1900-01-01 11:24:00,2,0,1,0,3,6,"MULTIPOLYGON (((56.1658732 58.0216153, 56.1658805 58.0218779, 56.1665837 58.0218724, 56.1665764 58.0216099, 56.1658732 58.0216153)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 280, \""duration\"": 19, \""time_spent\"": 38.917666666666676}, {\""purpose\"": 1, \""zone_id\"": 1470, \""duration\"": 24, \""time_spent\"": 75.42683333333335}, {\""purpose\"": 0, \""zone_id\"": 1683, \""duration\"": 33, \""time_spent\"": 113.83650000000002}, {\""purpose\"": 0, \""zone_id\"": 558, \""duration\"": 27, \""time_spent\"": 151.36283333333336}, {\""purpose\"": 2, \""zone_id\"": 52, \""duration\"": 0, \""time_spent\"": 163.56700000000004}]"""
738,738,52,industrial,industrial,5.232585584953581,2.547181087987235,0.7650743931088488,160724969,1900-01-01 10:21:00,2,0,0,0,3,6,"MULTIPOLYGON (((56.1658732 58.0216153, 56.1658805 58.0218779, 56.1665837 58.0218724, 56.1665764 58.0216099, 56.1658732 58.0216153)))",4,"""[{\""purpose\"": 0, \""zone_id\"": 2877, \""duration\"": 17, \""time_spent\"": 31.262}, {\""purpose\"": 0, \""zone_id\"": 543, \""duration\"": 11, \""time_spent\"": 62.20933333333333}, {\""purpose\"": 1, \""zone_id\"": 2841, \""duration\"": 10, \""time_spent\"": 82.59066666666666}, {\""purpose\"": 2, \""zone_id\"": 52, \""duration\"": 31, \""time_spent\"": 124.14566666666667}]"""
739,739,52,industrial,industrial,5.232585584953581,2.547181087987235,0.7650743931088488,160724973,1900-01-01 13:12:00,0,0,1,0,3,0,"MULTIPOLYGON (((56.1639291 58.0214237, 56.1643428 58.0214182, 56.1643356 58.0212662, 56.163922 58.02127160000002, 56.1639291 58.0214237)))",4,"""[{\""purpose\"": 1, \""zone_id\"": 444, \""duration\"": 1, \""time_spent\"": 11.233166666666667}, {\""purpose\"": 0, \""zone_id\"": 383, \""duration\"": 8, \""time_spent\"": 24.784666666666666}, {\""purpose\"": 1, \""zone_id\"": 457, \""duration\"": 11, \""time_spent\"": 39.97233333333333}, {\""purpose\"": 2, \""zone_id\"": 52, \""duration\"": 27, \""time_spent\"": 73.3835}]"""
740,740,52,industrial,industrial,5.232585584953581,2.547181087987235,0.7650743931088488,160725424,1900-01-01 13:58:00,0,0,1,0,3,0,"MULTIPOLYGON (((56.1619094 58.0197839, 56.1619119 58.0200187, 56.1637112 58.0200133, 56.1637086 58.0197784, 56.1619094 58.0197839)))",5,"""[{\""purpose\"": 0, \""zone_id\"": 437, \""duration\"": 20, \""time_spent\"": 32.543}, {\""purpose\"": 0, \""zone_id\"": 1956, \""duration\"": 9, \""time_spent\"": 47.38583333333334}, {\""purpose\"": 1, \""zone_id\"": 152, \""duration\"": 22, \""time_spent\"": 84.00633333333334}, {\""purpose\"": 0, \""zone_id\"": 769, \""duration\"": 8, \""time_spent\"": 102.82633333333334}, {\""purpose\"": 2, \""zone_id\"": 52, \""duration\"": 37, \""time_spent\"": 149.4635}]"""
741,741,52,industrial,industrial,5.232585584953581,2.547181087987235,0.7650743931088488,160725424,1900-01-01 11:18:00,0,1,1,0,3,1,"MULTIPOLYGON (((56.1619094 58.0197839, 56.1619119 58.0200187, 56.1637112 58.0200133, 56.1637086 58.0197784, 56.1619094 58.0197839)))",7,"""[{\""purpose\"": 1, \""zone_id\"": 61, \""duration\"": 15, \""time_spent\"": 24.871499999999997}, {\""purpose\"": 0, \""zone_id\"": 853, \""duration\"": 25, \""time_spent\"": 70.38600000000001}, {\""purpose\"": 0, \""zone_id\"": 1155, \""duration\"": 23, \""time_spent\"": 118.36033333333333}, {\""purpose\"": 0, \""zone_id\"": 279, \""duration\"": 13, \""time_spent\"": 142.27249999999998}, {\""purpose\"": 1, \""zone_id\"": 738, \""duration\"": 8, \""time_spent\"": 165.56599999999997}, {\""purpose\"": 0, \""zone_id\"": 599, \""duration\"": 0, \""time_spent\"": 199.35966666666667}, {\""purpose\"": 2, \""zone_id\"": 52, \""duration\"": 21, \""time_spent\"": 246.9135}]"""
742,742,52,industrial,industrial,5.232585584953581,2.547181087987235,0.7650743931088488,160725424,1900-01-01 10:48:00,0,1,0,0,3,1,"MULTIPOLYGON (((56.1619094 58.0197839, 56.1619119 58.0200187, 56.1637112 58.0200133, 56.1637086 58.0197784, 56.1619094 58.0197839)))",3,"""[{\""purpose\"": 1, \""zone_id\"": 2841, \""duration\"": 22, \""time_spent\"": 34.51033333333334}, {\""purpose\"": 0, \""zone_id\"": 653, \""duration\"": 30, \""time_spent\"": 68.93183333333334}, {\""purpose\"": 2, \""zone_id\"": 52, \""duration\"": 11, \""time_spent\"": 87.37883333333335}]"""
