,id,block_id,industry,landuse,population_availability,workers_availability,employment_share,company_id,departure_time,vehicle_type,tour_purpose,time_of_day,industry_numeric,landuse_numeric,vehicle_purpose,num_stops,stops,geometry
971,971,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 16:27:00,2,0,1,1,2,6,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
972,972,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 14:16:00,0,1,1,1,2,1,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
973,973,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 16:04:00,2,0,1,1,2,6,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
974,974,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 13:30:00,2,0,1,1,2,6,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
975,975,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 10:04:00,0,0,0,1,2,0,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
976,976,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 09:37:00,1,0,0,1,2,3,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
977,977,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 14:02:00,0,0,1,1,2,0,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
978,978,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 13:52:00,0,0,1,1,2,0,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
979,979,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 08:22:00,0,0,0,1,2,0,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
980,980,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 11:36:00,0,1,1,1,2,1,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
981,981,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 16:52:00,0,0,1,1,2,0,8,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
982,982,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 12:36:00,0,0,1,1,2,0,4,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
983,983,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 11:09:00,0,1,1,1,2,1,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
984,984,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 11:09:00,0,0,1,1,2,0,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
985,985,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 10:18:00,0,2,0,1,2,2,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
986,986,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 11:16:00,0,1,1,1,2,1,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
987,987,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 11:20:00,0,0,1,1,2,0,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
988,988,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 08:13:00,0,0,0,1,2,0,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
989,989,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 14:08:00,0,0,1,1,2,0,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
990,990,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 11:45:00,0,0,1,1,2,0,2,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
991,991,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 14:00:00,1,0,1,1,2,3,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
992,992,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 15:50:00,0,0,1,1,2,0,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
993,993,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 10:44:00,0,0,0,1,2,0,5,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
994,994,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 13:12:00,0,0,1,1,2,0,7,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
995,995,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 12:03:00,1,0,1,1,2,3,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
996,996,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 15:00:00,0,0,1,1,2,0,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
997,997,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 10:48:00,0,1,0,1,2,1,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
998,998,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 13:39:00,0,0,1,1,2,0,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
999,999,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 13:31:00,0,0,1,1,2,0,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1000,1000,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 10:33:00,0,0,0,1,2,0,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1001,1001,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 09:27:00,0,0,0,1,2,0,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1002,1002,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 13:30:00,2,0,1,1,2,6,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1003,1003,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 14:07:00,0,0,1,1,2,0,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1004,1004,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 10:38:00,0,0,0,1,2,0,7,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1005,1005,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 13:25:00,1,2,1,1,2,5,7,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1006,1006,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 11:57:00,0,0,1,1,2,0,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1007,1007,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 14:33:00,1,0,1,1,2,3,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1008,1008,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 10:53:00,0,0,0,1,2,0,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1009,1009,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 15:53:00,1,0,1,1,2,3,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1010,1010,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 10:02:00,0,1,0,1,2,1,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1011,1011,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 11:58:00,1,1,1,1,2,4,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1012,1012,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 09:49:00,1,0,0,1,2,3,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1013,1013,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 09:11:00,0,0,0,1,2,0,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1014,1014,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 12:00:00,0,0,1,1,2,0,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1015,1015,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 10:53:00,0,1,0,1,2,1,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1016,1016,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 15:43:00,2,0,1,1,2,6,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1017,1017,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 08:04:00,0,2,0,1,2,2,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1018,1018,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 11:29:00,0,1,1,1,2,1,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1019,1019,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 11:29:00,0,1,1,1,2,1,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1020,1020,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 08:58:00,0,0,0,1,2,0,7,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1021,1021,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 09:56:00,0,0,0,1,2,0,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1022,1022,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 11:16:00,2,0,1,1,2,6,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1023,1023,739,retail,commercial,6.6045988709454155,2.8531368762840246,1.0,163878770,1900-01-01 12:47:00,0,0,1,1,2,0,5,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25938384954161 58.006946212764596)
1024,1024,234,retail,residential,5.913034728210774,2.689404710939415,1.0,164026127,1900-01-01 11:46:00,1,0,1,1,1,3,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.292819707223266 57.981697806824606)
1025,1025,234,retail,residential,5.913034728210774,2.689404710939415,1.0,164026127,1900-01-01 12:22:00,0,1,1,1,1,1,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.292819707223266 57.981697806824606)
1026,1026,234,retail,residential,5.913034728210774,2.689404710939415,1.0,164026127,1900-01-01 13:14:00,0,0,1,1,1,0,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.292819707223266 57.981697806824606)
1027,1027,234,retail,residential,5.913034728210774,2.689404710939415,1.0,164026127,1900-01-01 08:36:00,0,0,0,1,1,0,4,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.292819707223266 57.981697806824606)
1028,1028,234,retail,residential,5.913034728210774,2.689404710939415,1.0,164026127,1900-01-01 11:20:00,0,0,1,1,1,0,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.292819707223266 57.981697806824606)
1029,1029,237,industrial,industrial,5.901238674601301,2.743820272161583,0.8984165651644336,164029811,1900-01-01 16:13:00,0,1,1,0,3,1,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.26146365 57.98031285)
1030,1030,237,industrial,industrial,5.901238674601301,2.743820272161583,0.8984165651644336,164030196,1900-01-01 12:01:00,0,1,1,0,3,1,8,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.261937450000005 57.97790765)
1031,1031,237,industrial,industrial,5.901238674601301,2.743820272161583,0.8984165651644336,164030196,1900-01-01 13:10:00,0,0,1,0,3,0,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.261937450000005 57.97790765)
1032,1032,998,service,industrial,5.324697489772817,2.6807809833917036,0.038609191620050456,164088583,1900-01-01 10:50:00,0,0,0,2,3,0,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.27443681716036 57.95664012113701)
1033,1033,998,service,industrial,5.324697489772817,2.6807809833917036,0.038609191620050456,164088583,1900-01-01 14:38:00,1,0,1,2,3,3,6,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.27443681716036 57.95664012113701)
1034,1034,1474,service,industrial,5.830386534856664,2.74639572883549,0.015356529209621992,164141086,1900-01-01 14:37:00,0,0,1,2,3,0,4,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25481344654763 57.98329915971804)
1035,1035,1474,industrial,industrial,5.830386534856664,2.74639572883549,0.9598904639175257,164142117,1900-01-01 12:59:00,0,0,1,0,3,0,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25308450017413 57.968054730686006)
1036,1036,1474,industrial,industrial,5.830386534856664,2.74639572883549,0.9598904639175257,164142117,1900-01-01 17:33:00,2,0,1,0,3,6,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25308450017413 57.968054730686006)
1037,1037,1474,industrial,industrial,5.830386534856664,2.74639572883549,0.9598904639175257,164142119,1900-01-01 09:37:00,0,0,0,0,3,0,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.254655712250994 57.9700491550555)
1038,1038,1474,industrial,industrial,5.830386534856664,2.74639572883549,0.9598904639175257,164142119,1900-01-01 08:49:00,1,0,0,0,3,3,3,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.254655712250994 57.9700491550555)
1039,1039,1474,industrial,industrial,5.830386534856664,2.74639572883549,0.9598904639175257,164142119,1900-01-01 14:33:00,1,0,1,0,3,3,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.254655712250994 57.9700491550555)
1040,1040,1491,industrial,industrial,5.8542336154222765,2.7607297840178155,0.7909131010145567,164142129,1900-01-01 14:17:00,2,0,1,0,3,6,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25857037865367 57.97026476384281)
1041,1041,1491,industrial,industrial,5.8542336154222765,2.7607297840178155,0.7909131010145567,164142129,1900-01-01 09:29:00,0,0,0,0,3,0,4,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25857037865367 57.97026476384281)
1042,1042,1491,industrial,industrial,5.8542336154222765,2.7607297840178155,0.7909131010145567,164142129,1900-01-01 10:14:00,0,0,0,0,3,0,5,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25857037865367 57.97026476384281)
1043,1043,1491,industrial,industrial,5.8542336154222765,2.7607297840178155,0.7909131010145567,164142129,1900-01-01 08:26:00,1,0,0,0,3,3,5,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25857037865367 57.97026476384281)
1044,1044,1491,industrial,industrial,5.8542336154222765,2.7607297840178155,0.7909131010145567,164142129,1900-01-01 10:50:00,2,0,0,0,3,6,3,"[{'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25857037865367 57.97026476384281)
1045,1045,424,industrial,industrial,5.896029970138129,2.8385735612676304,1.0,164144064,1900-01-01 14:33:00,0,1,1,0,3,1,4,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25178935 57.96665995000001)
1046,1046,424,industrial,industrial,5.896029970138129,2.8385735612676304,1.0,164144064,1900-01-01 12:51:00,0,0,1,0,3,0,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25178935 57.96665995000001)
1047,1047,2237,industrial,industrial,5.4902778107018975,2.761118950122673,0.7580645161290323,164153431,1900-01-01 11:56:00,1,0,1,0,3,3,7,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.261041052437086 57.95729427354229)
1048,1048,2237,industrial,industrial,5.4902778107018975,2.761118950122673,0.7580645161290323,164153431,1900-01-01 11:37:00,2,0,1,0,3,6,7,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.261041052437086 57.95729427354229)
1049,1049,2237,industrial,industrial,5.4902778107018975,2.761118950122673,0.7580645161290323,164153431,1900-01-01 06:32:00,2,0,0,0,3,6,5,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.261041052437086 57.95729427354229)
1050,1050,2237,industrial,industrial,5.4902778107018975,2.761118950122673,0.7580645161290323,164153431,1900-01-01 10:23:00,2,0,0,0,3,6,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.261041052437086 57.95729427354229)
1051,1051,2237,industrial,industrial,5.4902778107018975,2.761118950122673,0.7580645161290323,164153431,1900-01-01 13:14:00,0,0,1,0,3,0,2,"[{'purpose': 1}, {'purpose': 2}]",POINT (56.261041052437086 57.95729427354229)
1052,1052,2237,industrial,industrial,5.4902778107018975,2.761118950122673,0.7580645161290323,164153431,1900-01-01 17:59:00,0,0,1,0,3,0,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.261041052437086 57.95729427354229)
1053,1053,2237,industrial,industrial,5.4902778107018975,2.761118950122673,0.7580645161290323,164153450,1900-01-01 15:29:00,1,1,1,0,3,4,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25760324142179 57.9583938498215)
1054,1054,2237,industrial,industrial,5.4902778107018975,2.761118950122673,0.7580645161290323,164153450,1900-01-01 08:54:00,2,0,0,0,3,6,6,"[{'purpose': 0}, {'purpose': 0}, {'purpose': 0}, {'purpose': 1}, {'purpose': 0}, {'purpose': 2}]",POINT (56.25760324142179 57.9583938498215)
1055,1055,2237,industrial,industrial,5.4902778107018975,2.761118950122673,0.7580645161290323,164153450,1900-01-01 15:41:00,0,0,1,0,3,0,3,"[{'purpose': 1}, {'purpose': 1}, {'purpose': 2}]",POINT (56.25760324142179 57.9583938498215)
1056,1056,2237,industrial,industrial,5.4902778107018975,2.761118950122673,0.7580645161290323,164156572,1900-01-01 14:50:00,0,2,1,0,3,2,6,"[{'purpose': 0}, {'purpose': 1}, {'purpose': 1}, {'purpose': 0}, {'purpose': 0}, {'purpose': 2}]",POINT (56.24972254597659 57.95322083337409)
